"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"GNG114",1.77869440651317e-06,0.793722300893047,0.355,0.316,0.0596538530056386,"12","GNG11"
"RNF167",2.14693777429201e-06,0.281611548166391,0.202,0.384,0.0720039990742054,"12","RNF167"
"ALKBH5",2.1982362237934e-06,0.330794199858074,0.2,0.38,0.0737244464735831,"12","ALKBH5"
"MAP3K202",2.41144107486596e-06,0.895834689060262,0.292,0.244,0.0808749107688544,"12","MAP3K20"
"RBM5",2.902771068995e-06,0.36963854312339,0.27,0.503,0.0973531361119543,"12","RBM5"
"EID12",3.22202518806693e-06,0.263148752773742,0.305,0.555,0.108060280757389,"12","EID1"
"SPART",3.5073559537846e-06,0.288232070635565,0.15,0.295,0.117629703978028,"12","SPART"
"SNHG72",3.52428673125302e-06,0.277534268707086,0.22,0.405,0.118197528392764,"12","SNHG7"
"RPL232",3.64032319161834e-06,0.256106417486764,0.88,0.976,0.122089159200496,"12","RPL23"
"TBC1D1",3.89836704607487e-06,0.268708243072861,0.135,0.27,0.130743433991259,"12","TBC1D1"
"ARHGAP11",4.3818759177226e-06,0.259331170018615,0.252,0.463,0.14695935452858,"12","ARHGAP1"
"TJP1",5.55877799408858e-06,0.271692323253445,0.158,0.304,0.186430296365743,"12","TJP1"
"DNAJC8",5.86322885157733e-06,0.30643502224833,0.2,0.375,0.1966409692242,"12","DNAJC8"
"PYGB2",5.98035046048213e-06,0.291158312302834,0.17,0.325,0.20056899374365,"12","PYGB"
"ZNF3581",6.0038734098501e-06,0.302039960776615,0.225,0.411,0.201357906419553,"12","ZNF358"
"SUPT5H",6.00891459012872e-06,0.333785580135227,0.228,0.416,0.201526977523737,"12","SUPT5H"
"LENG81",6.22004514528498e-06,0.261254581939558,0.228,0.413,0.208607874082568,"12","LENG8"
"LAMA42",7.83998571355924e-06,0.927492899812142,0.29,0.247,0.26293744086135,"12","LAMA4"
"BLVRB2",7.92859908401888e-06,0.360709232142618,0.228,0.421,0.265909356079825,"12","BLVRB"
"TECR",8.7797218410857e-06,0.317645859570958,0.302,0.542,0.294454311106332,"12","TECR"
"IL6ST3",1.3221376835776e-05,0.33990441829049,0.258,0.457,0.443418536318257,"12","IL6ST"
"WSB11",1.38499747036639e-05,0.342817832585975,0.288,0.513,0.46450045161148,"12","WSB1"
"ADH52",1.43285576799846e-05,0.307577987718365,0.255,0.457,0.480551167471323,"12","ADH5"
"SUN12",1.46203518926901e-05,0.258821131258049,0.195,0.357,0.490337361777042,"12","SUN1"
"PPP1R14A2",1.73139217573419e-05,0.930284919868145,0.288,0.246,0.580674307897732,"12","PPP1R14A"
"GLG1",1.77147851176276e-05,0.254659011517245,0.305,0.542,0.594118463274995,"12","GLG1"
"VPS511",1.98120603209386e-05,0.254613484583479,0.275,0.492,0.664456879043638,"12","VPS51"
"HDAC51",2.34738022807206e-05,0.2775867549936,0.168,0.313,0.787264380890806,"12","HDAC5"
"UBB2",2.69346168434362e-05,0.357705810010512,0.7,0.764,0.903333179695162,"12","UBB"
"RAP1A1",2.87275002590819e-05,0.304186847156936,0.18,0.329,0.963462903689089,"12","RAP1A"
"SMOC24",2.93657879618651e-05,0.823047254365758,0.318,0.284,0.984869796665033,"12","SMOC2"
"MLXIP",2.99793146186047e-05,0.326046668925282,0.185,0.34,1,"12","MLXIP"
"NDRG23",3.69210128890961e-05,0.874566210343866,0.338,0.317,1,"12","NDRG2"
"CRIM11",3.93604020931044e-05,0.291449733013137,0.188,0.339,1,"12","CRIM1"
"EPB41L2",4.08885089924969e-05,0.2780705498977,0.172,0.313,1,"12","EPB41L2"
"GNG12",4.61631734931106e-05,0.332604406695745,0.175,0.319,1,"12","GNG12"
"TMEM1091",4.92157739275242e-05,0.270851763313519,0.235,0.412,1,"12","TMEM109"
"PCYOX1",5.04354512919973e-05,0.332776670261708,0.178,0.321,1,"12","PCYOX1"
"LRRFIP11",5.0757393580636e-05,0.296876437095866,0.195,0.347,1,"12","LRRFIP1"
"ID34",5.4484967579549e-05,0.808517254213535,0.38,0.377,1,"12","ID3"
"SPTBN12",5.6328953620614e-05,0.821154434033328,0.475,0.557,1,"12","SPTBN1"
"EMX22",6.75816356602693e-05,0.277592725657216,0.218,0.376,1,"12","EMX2"
"DDAH2",6.94262312377287e-05,0.293067915881675,0.31,0.537,1,"12","DDAH2"
"ZFYVE212",8.62713510313818e-05,0.385032532309977,0.155,0.284,1,"12","ZFYVE21"
"NUDC2",9.0513683240851e-05,0.31925842902892,0.26,0.458,1,"12","NUDC"
"ADAMTS12",9.1255777046677e-05,0.829744842294749,0.382,0.39,1,"12","ADAMTS1"
"MCAM3",9.76316585796082e-05,0.760148330526742,0.285,0.248,1,"12","MCAM"
"TGFBR22",0.000102038481371709,0.288188930881981,0.188,0.329,1,"12","TGFBR2"
"SH3BP5",0.000106326659588324,0.276670849264962,0.172,0.307,1,"12","SH3BP5"
"C12orf573",0.000108604239960983,0.558904746016388,0.595,0.737,1,"12","C12orf57"
"HNRNPUL1",0.000112375483565484,0.34276623471565,0.26,0.453,1,"12","HNRNPUL1"
"TNS11",0.000115312616400613,1.00490634864492,0.385,0.411,1,"12","TNS1"
"CAVIN31",0.000128252973601191,0.287324894147468,0.19,0.33,1,"12","CAVIN3"
"CLTB1",0.000131608674505014,0.316059298666183,0.23,0.401,1,"12","CLTB"
"DDX6",0.000135981943579989,0.317587817200404,0.222,0.39,1,"12","DDX6"
"HNRNPDL",0.000141282580559617,0.276224620725108,0.385,0.662,1,"12","HNRNPDL"
"POSTN4",0.000143676120246149,0.438222478109115,0.335,0.277,1,"12","POSTN"
"STAT5B1",0.000150113125711346,0.324784384008002,0.142,0.256,1,"12","STAT5B"
"TMX42",0.000153864535589136,0.372688269413468,0.18,0.316,1,"12","TMX4"
"NR2F24",0.000163717764794236,0.812350072645535,0.4,0.421,1,"12","NR2F2"
"EPHX12",0.000164528820413816,0.269514223200891,0.245,0.421,1,"12","EPHX1"
"TMEM2451",0.00020008929476832,0.333255998635051,0.16,0.282,1,"12","TMEM245"
"PDLIM51",0.000201559975342009,0.263231692814679,0.155,0.273,1,"12","PDLIM5"
"BCL7C1",0.000222639336008591,0.270876335240727,0.275,0.469,1,"12","BCL7C"
"FIS11",0.000245394556773106,0.274847036349102,0.368,0.624,1,"12","FIS1"
"CITED22",0.000277676294247391,0.389233378085337,0.195,0.34,1,"12","CITED2"
"CLIC42",0.000279673889874518,0.349649436290609,0.228,0.383,1,"12","CLIC4"
"SNRNP702",0.000289313565943966,0.268640193841674,0.365,0.599,1,"12","SNRNP70"
"ZFP36L13",0.000347957285820661,0.477964317250027,0.627,0.784,1,"12","ZFP36L1"
"MXRA72",0.000374955950389434,0.774483607393234,0.422,0.473,1,"12","MXRA7"
"METTL7A2",0.000497354135823144,0.348492499489256,0.238,0.397,1,"12","METTL7A"
"HNRNPD",0.000609585561096092,0.323749265485401,0.33,0.559,1,"12","HNRNPD"
"FBXL5",0.000624470452137644,0.378382939145756,0.195,0.331,1,"12","FBXL5"
"CBX61",0.000649921956573273,0.329535218787757,0.188,0.317,1,"12","CBX6"
"MFGE82",0.000692853641116374,0.467720936907356,0.593,0.712,1,"12","MFGE8"
"SFRP44",0.000784409405769995,0.3311680262634,0.235,0.364,1,"12","SFRP4"
"CIRBP3",0.00088656074566977,0.479221208114056,0.623,0.787,1,"12","CIRBP"
"TRIOBP2",0.000904590204154229,0.302803613726386,0.212,0.351,1,"12","TRIOBP"
"PJA21",0.000904790078872654,0.37736814123296,0.192,0.324,1,"12","PJA2"
"PGRMC12",0.00108860639617908,0.300506655808035,0.352,0.579,1,"12","PGRMC1"
"EFEMP13",0.00109564503913859,0.749547672581826,0.34,0.34,1,"12","EFEMP1"
"WFS13",0.00125302378050572,0.759721680874793,0.282,0.27,1,"12","WFS1"
"ATF33",0.00213663513483097,0.664984630318681,0.3,0.278,1,"12","ATF3"
"NSA22",0.00237573171096079,0.319300163099644,0.278,0.445,1,"12","NSA2"
"STOM2",0.00241226076785124,0.261176058981285,0.255,0.408,1,"12","STOM"
"AXL2",0.00303148838050869,0.280558915458371,0.162,0.263,1,"12","AXL"
"NR2F13",0.00311370511048929,0.812188307668959,0.312,0.313,1,"12","NR2F1"
"RABAC12",0.00363763183260736,0.266676844503507,0.372,0.603,1,"12","RABAC1"
"GAS13",0.00375787431688294,0.698597821837311,0.295,0.291,1,"12","GAS1"
"MAN1A21",0.0041028055182463,0.286637159243189,0.155,0.251,1,"12","MAN1A2"
"ZYX2",0.0041349521632923,0.268921147968781,0.382,0.607,1,"12","ZYX"
"SMDT13",0.00439312495829855,0.379784282342203,0.268,0.425,1,"12","SMDT1"
"RPL173",0.0045142898024377,0.264929713006535,0.688,0.831,1,"12","RPL17"
"HSPA1B2",0.00472970337917434,0.367629178194909,0.182,0.289,1,"12","HSPA1B"
"APP1",0.00499031350308649,0.262780980385866,0.41,0.663,1,"12","APP"
"NBL14",0.0051096783943653,0.426814193577838,0.547,0.639,1,"12","NBL1"
"SVIL2",0.00517889522511435,0.383346663497923,0.205,0.323,1,"12","SVIL"
"AES2",0.00525280124525067,0.40534332228166,0.588,0.744,1,"12","AES"
"HSPA1A3",0.00569020563210453,0.416212180426681,0.28,0.43,1,"12","HSPA1A"
"TRIM281",0.00625501331905001,0.353687719004424,0.372,0.598,1,"12","TRIM28"
"THRA2",0.0069013094563971,0.360774298947866,0.162,0.256,1,"12","THRA"
"ROCK11",0.00704792665825851,0.323273943457671,0.17,0.264,1,"12","ROCK1"
"CDKN1C4",0.00705786470960276,0.320909126513331,0.245,0.375,1,"12","CDKN1C"
"ISYNA14",0.00764401369403536,0.340523767137506,0.308,0.476,1,"12","ISYNA1"
"MACF11",0.00809371691547973,0.439155147037112,0.3,0.484,1,"12","MACF1"
"HSPG22",0.00811512368931351,0.308615792265794,0.325,0.51,1,"12","HSPG2"
"OLFML33",0.00862767328545037,0.308630083478279,0.232,0.353,1,"12","OLFML3"
"MYH91",0.00995951675845884,0.250030096750923,0.482,0.738,1,"12","MYH9"
"SEMA5B",0,0.961599773119767,0.647,0.073,0,"13","SEMA5B"
"CYP4F22",0,0.955334762942148,0.514,0.023,0,"13","CYP4F22"
"CST5",0,0.85485902969947,0.476,0.037,0,"13","CST5"
"POU3F3",0,0.854108792522368,0.524,0.033,0,"13","POU3F3"
"COL9A11",0,0.828903789817421,0.573,0.051,0,"13","COL9A1"
"LIX1",0,0.743982366533449,0.622,0.06,0,"13","LIX1"
"MEOX1",0,0.650139956829913,0.562,0.046,0,"13","MEOX1"
"SOX2",0,0.630940256315155,0.465,0.024,0,"13","SOX2"
"NELL1",0,0.612712549138206,0.576,0.013,0,"13","NELL1"
"CASC10",0,0.612342679925927,0.595,0.062,0,"13","CASC10"
"CRYGD",0,0.573586667993284,0.394,0.016,0,"13","CRYGD"
"PRSS2",0,0.534437777537063,0.546,0.049,0,"13","PRSS2"
"AC136616.1",0,0.532918641114127,0.432,0.033,0,"13","AC136616.1"
"AP000527.1",0,0.509987823942128,0.446,0.03,0,"13","AP000527.1"
"DSCR8",0,0.502161566739298,0.484,0.019,0,"13","DSCR8"
"ZIC2",0,0.500008762739842,0.465,0.031,0,"13","ZIC2"
"DPEP3",0,0.466099199229798,0.402,0.026,0,"13","DPEP3"
"HIST1H3H",0,0.357968816143086,0.361,0.014,0,"13","HIST1H3H"
"PON1",0,0.278896270379197,0.277,0.013,0,"13","PON1"
"ZIC1",4.41832042330563e-307,0.520311282078909,0.424,0.033,1.48181630356824e-302,"13","ZIC1"
"LHX11",1.37234300667244e-300,1.26990715891829,0.793,0.132,4.60256397577803e-296,"13","LHX1"
"FBN2",2.69945559346883e-300,0.505185653581671,0.459,0.04,9.05343416937575e-296,"13","FBN2"
"SIX1",5.82795872597836e-299,0.634250817417062,0.633,0.076,1.95458079751862e-294,"13","SIX1"
"MYCN",5.70469779216538e-298,0.533532659530635,0.601,0.068,1.91324154553643e-293,"13","MYCN"
"KCNIP1",2.53537849410346e-286,0.273860722375373,0.345,0.023,8.50315239352417e-282,"13","KCNIP1"
"CLDN62",1.87711368464424e-281,0.821164736092032,0.753,0.112,6.29546387555987e-277,"13","CLDN6"
"DACH1",1.31252171100385e-280,0.683153058488684,0.59,0.072,4.40193531436472e-276,"13","DACH1"
"HIST1H2AE",5.00837016823291e-268,0.442453212203185,0.429,0.039,1.67970718702195e-263,"13","HIST1H2AE"
"SCEL",5.20946335577547e-268,0.515930206601037,0.524,0.058,1.74714982025998e-263,"13","SCEL"
"BNIPL",8.11171161219728e-267,0.54519908598035,0.505,0.054,2.72050584049873e-262,"13","BNIPL"
"LRRTM11",4.06262611598033e-266,0.917597746059105,0.742,0.12,1.36252354677748e-261,"13","LRRTM1"
"SOX111",1.0648093276518e-263,0.590236648852971,0.562,0.067,3.5711575230786e-259,"13","SOX11"
"TNNC1",2.4995622173402e-261,0.361662934042128,0.389,0.033,8.38303176451557e-257,"13","TNNC1"
"FGF17",7.09240406325001e-261,0.34664121231997,0.375,0.03,2.37865047473279e-256,"13","FGF17"
"COL25A1",2.49599006480379e-259,0.31754563570186,0.361,0.028,8.37105147933894e-255,"13","COL25A1"
"OTOS",2.49450063347872e-254,0.417307821408209,0.321,0.023,8.36605622456092e-250,"13","OTOS"
"KIF1A2",3.2379297273388e-250,0.728899197564999,0.772,0.128,1.08593687195489e-245,"13","KIF1A"
"UPK2",4.43086498435742e-248,0.392825976043328,0.258,0.015,1.48602349845379e-243,"13","UPK2"
"TMEM132B",1.53286949951739e-246,0.586972236572036,0.492,0.055,5.14093772748143e-242,"13","TMEM132B"
"KCNMB2-AS1",2.07339153703118e-245,0.322944737325006,0.413,0.039,6.95374053689518e-241,"13","KCNMB2-AS1"
"COL28A11",3.65116570521025e-243,0.356939893210845,0.375,0.032,1.22452795421341e-238,"13","COL28A1"
"COL26A1",2.60716469452909e-237,0.375826630254843,0.348,0.029,8.74390895251167e-233,"13","COL26A1"
"PRSS33",9.13410996840409e-237,0.344177721263223,0.269,0.017,3.06339780120336e-232,"13","PRSS33"
"OLFML2A",5.62105268336973e-236,0.688443037774745,0.622,0.093,1.88518864894854e-231,"13","OLFML2A"
"FAM84A",3.91869625687586e-235,0.701574337495681,0.554,0.074,1.31425235063103e-230,"13","FAM84A"
"AL354836.12",2.08114599952269e-234,0.928185402841671,0.867,0.186,6.9797474531992e-230,"13","AL354836.1"
"MFAP5",1.27340353838395e-225,0.766553127652264,0.633,0.1,4.2707407870321e-221,"13","MFAP5"
"DTNA",3.84228192017018e-221,0.327988783027827,0.429,0.046,1.28862451038667e-216,"13","DTNA"
"PTPRG",1.58848539450504e-219,1.13642735882218,0.815,0.188,5.327462316091e-215,"13","PTPRG"
"TMEM178A",9.77972700899694e-216,0.447520363907118,0.508,0.066,3.27992484427739e-211,"13","TMEM178A"
"HIST2H2BE",3.46025875144187e-212,0.941256921019996,0.617,0.107,1.16050158005857e-207,"13","HIST2H2BE"
"CELSR11",9.12661145924362e-208,0.820107255565794,0.788,0.165,3.06088295120112e-203,"13","CELSR1"
"MGAT3",2.90833590039143e-207,0.479050660508968,0.579,0.088,9.75397694273277e-203,"13","MGAT3"
"TTYH11",4.25394576646809e-207,0.835693856051184,0.538,0.08,1.42668833115807e-202,"13","TTYH1"
"PNOC2",3.28505492544238e-204,1.69338177599471,0.851,0.227,1.10174172089486e-199,"13","PNOC"
"APOA1",9.92764946722445e-204,1.16807941486987,0.739,0.157,3.32953507831773e-199,"13","APOA1"
"IL17RD",2.98859670657133e-203,1.02486654557522,0.652,0.122,1.00231556344989e-198,"13","IL17RD"
"EPB41L5",4.0822550404776e-201,0.460353764634002,0.633,0.104,1.36910669547538e-196,"13","EPB41L5"
"PLEKHG4B1",4.80659713630757e-199,0.702819764893863,0.75,0.15,1.61203654757483e-194,"13","PLEKHG4B"
"FBN32",5.45182093890384e-194,0.911750484640622,0.726,0.144,1.82843170648957e-189,"13","FBN3"
"PLEKHG2",1.09361730644304e-193,0.646298130679426,0.731,0.147,3.66777372234866e-189,"13","PLEKHG2"
"CBX2",1.59126405723777e-193,0.314610694313517,0.418,0.05,5.33678139516404e-189,"13","CBX2"
"LAMA1",1.66997045975212e-193,0.36347350236413,0.476,0.063,5.60074692791668e-189,"13","LAMA1"
"SPINT25",3.04103614131189e-190,1.75814363900503,1,0.786,1.01990270107318e-185,"13","SPINT2"
"BMP72",4.87885577231969e-190,1.30962799083389,0.902,0.257,1.63627064892058e-185,"13","BMP7"
"GLDC",2.91542675625696e-188,0.390047252628176,0.457,0.061,9.77775825513458e-184,"13","GLDC"
"ATP7B",3.58720341269181e-186,0.487173470110501,0.427,0.054,1.20307628054858e-181,"13","ATP7B"
"LRIG13",2.19817244659365e-184,1.46003734903484,0.954,0.36,7.37223075138579e-180,"13","LRIG1"
"TNNI3",6.61949903123774e-182,0.433185458702852,0.473,0.068,2.22004758509651e-177,"13","TNNI3"
"PTGR1",2.23719833938403e-180,0.805635186437033,0.772,0.183,7.50311579062616e-176,"13","PTGR1"
"CDC37L1-DT",7.32560258936953e-178,0.297900672081215,0.394,0.048,2.45686059642275e-173,"13","CDC37L1-DT"
"ACKR32",8.27464291805129e-178,0.702343646894744,0.726,0.156,2.77514974185604e-173,"13","ACKR3"
"FZD5",1.36274826501704e-177,0.43701724075681,0.535,0.086,4.57038513121414e-173,"13","FZD5"
"IGSF91",3.67569578318487e-177,0.497367508019702,0.69,0.135,1.23275485176454e-172,"13","IGSF9"
"PCDHB11",1.22202945084896e-175,0.315277067865736,0.386,0.046,4.09844237225725e-171,"13","PCDHB11"
"FHDC1",1.34424597226317e-174,0.250386801459464,0.394,0.048,4.50833214177621e-170,"13","FHDC1"
"EYA4",4.39379647537465e-173,0.26343900161209,0.38,0.046,1.47359146191115e-168,"13","EYA4"
"NAT8L",1.08002048099088e-172,0.505136008892258,0.69,0.137,3.6221726891472e-168,"13","NAT8L"
"HIST1H2AC",8.59879532381385e-172,0.761843624817581,0.745,0.174,2.88386397570069e-167,"13","HIST1H2AC"
"LGR51",2.1647520258106e-171,0.797156703029717,0.723,0.162,7.26014534416358e-167,"13","LGR5"
"COL2A1",1.8899149059931e-170,0.342247971141723,0.304,0.031,6.33839661171966e-166,"13","COL2A1"
"LGR41",1.53855681508472e-169,0.806277549349745,0.693,0.156,5.16001184643114e-165,"13","LGR4"
"AIF1L",4.24390927234227e-169,0.604902788321986,0.785,0.179,1.42332229175815e-164,"13","AIF1L"
"FGF18",7.15452622101522e-169,0.418235287850869,0.56,0.095,2.39948500400408e-164,"13","FGF18"
"PABPC1L1",9.4085326226681e-168,0.652287200139133,0.799,0.19,3.15543367099043e-163,"13","PABPC1L"
"PAFAH1B3",2.33611397962693e-167,0.735131602500237,0.774,0.19,7.83485906487281e-163,"13","PAFAH1B3"
"LRP4",6.00189043900903e-167,0.32765502311009,0.359,0.043,2.01291401543485e-162,"13","LRP4"
"CLDN91",5.3109961198398e-166,0.357783810830607,0.484,0.074,1.78120187867187e-161,"13","CLDN9"
"HOXB-AS1",7.02194102415817e-166,0.473300947438048,0.424,0.06,2.35501858068217e-161,"13","HOXB-AS1"
"GPT2",2.59035815904064e-164,0.488973960244442,0.592,0.11,8.68754319379049e-160,"13","GPT2"
"LAMA54",3.52717174992663e-164,1.5225687338117,0.995,0.554,1.18294286149039e-159,"13","LAMA5"
"TSPYL5",2.72698712029139e-163,0.433697724679753,0.625,0.119,9.14576940403327e-159,"13","TSPYL5"
"LRRN21",1.3004193974995e-162,0.651744568290216,0.791,0.189,4.36134657533382e-158,"13","LRRN2"
"DAPL12",5.385286809567e-162,1.07477579102351,0.861,0.255,1.80611749019258e-157,"13","DAPL1"
"C20orf204",2.17610775319895e-161,0.723366407843164,0.641,0.133,7.29823018267864e-157,"13","C20orf204"
"MYLPF",3.18866494020335e-161,0.973269915641748,0.614,0.135,1.0694144476454e-156,"13","MYLPF"
"ERF",4.42057864941797e-159,0.7468791172676,0.832,0.224,1.4825736674418e-154,"13","ERF"
"KLHL35",2.84925478133703e-158,0.272671358873863,0.337,0.04,9.55583068564814e-154,"13","KLHL35"
"LPAR31",2.00382243268944e-157,0.816909604366126,0.715,0.172,6.72041967475384e-153,"13","LPAR3"
"FRMD4A",1.19119472854899e-156,0.551623445054928,0.658,0.141,3.99502888060759e-152,"13","FRMD4A"
"PCSK1N1",1.08744127920039e-155,1.06290680630216,0.802,0.233,3.64706056218225e-151,"13","PCSK1N"
"RHPN21",3.25291794824863e-155,0.425814210799271,0.614,0.12,1.09096362148363e-150,"13","RHPN2"
"NR2F64",7.32103738111431e-155,1.25245225390394,0.997,0.547,2.45532951687812e-150,"13","NR2F6"
"PAX2",9.33907014117484e-155,0.712422999723953,0.505,0.087,3.13213734394722e-150,"13","PAX2"
"NEDD9",3.26868653537219e-154,0.467581742568243,0.614,0.123,1.09625209023313e-149,"13","NEDD9"
"TMPRSS32",2.78037990974813e-153,0.988758966705446,0.783,0.215,9.32483814131329e-149,"13","TMPRSS3"
"DYRK1B",7.12130888406006e-153,0.61895007948916,0.791,0.201,2.38834457353606e-148,"13","DYRK1B"
"PSAT12",9.03198035523008e-153,0.678669505456356,0.848,0.228,3.02914557153706e-148,"13","PSAT1"
"SALL2",1.25170590124961e-152,0.421524973566463,0.554,0.101,4.19797125161094e-148,"13","SALL2"
"PCDH19",7.17738098028412e-152,0.314068231840879,0.391,0.054,2.40715003316769e-147,"13","PCDH19"
"RGL31",9.76190568617716e-152,0.798564213576143,0.772,0.204,3.2739479290301e-147,"13","RGL3"
"NPW1",3.7454507342015e-151,0.325702414582009,0.394,0.055,1.2561492672365e-146,"13","NPW"
"ESRP2",4.76628886333806e-151,0.370514910598017,0.489,0.083,1.59851795898632e-146,"13","ESRP2"
"BCAM3",3.62259870571583e-150,1.21965182333579,0.976,0.447,1.21494715392298e-145,"13","BCAM"
"MEST1",8.45604019836042e-149,0.835818501211629,0.899,0.301,2.83598676172612e-144,"13","MEST"
"ZNF625",8.88957098025339e-149,0.264964566183855,0.421,0.063,2.98138431535738e-144,"13","ZNF625"
"IGF1R2",2.77246818113829e-147,1.14622397662299,0.894,0.312,9.29830378590159e-143,"13","IGF1R"
"IGFBP23",1.99668856981861e-146,1.61740402574483,0.997,0.774,6.69649412545764e-142,"13","IGFBP2"
"EFNB2",2.53691083489492e-146,0.698304800401747,0.715,0.177,8.50829155807059e-142,"13","EFNB2"
"PAK4",2.68361888743641e-146,0.422011416669769,0.647,0.137,9.00032102468422e-142,"13","PAK4"
"NOXA1",8.47575979687818e-146,0.575881012435745,0.717,0.173,2.842600320677e-141,"13","NOXA1"
"LINC006651",6.87628453519441e-145,0.562776629582764,0.777,0.194,2.3061683074135e-140,"13","LINC00665"
"SAMD10",8.98610502985316e-145,0.294713723460024,0.435,0.068,3.01375990491215e-140,"13","SAMD10"
"ZNF439",1.03625672790003e-144,0.324308101127345,0.454,0.074,3.47539781403113e-140,"13","ZNF439"
"AJUBA",2.81671093106952e-144,0.476514655584339,0.666,0.147,9.44668512062096e-140,"13","AJUBA"
"SMPDL3B",7.82661691213403e-144,0.31197078122305,0.484,0.083,2.62489077999151e-139,"13","SMPDL3B"
"FAM171A2",7.85896552225105e-144,0.415767867898943,0.557,0.107,2.63573985685256e-139,"13","FAM171A2"
"WFDC24",3.38177255887224e-143,2.09065988476678,1,0.905,1.13417888079457e-138,"13","WFDC2"
"MAL4",1.10759352981063e-142,1.36833239611134,0.728,0.216,3.71464718027889e-138,"13","MAL"
"COL9A32",5.60330522233887e-142,0.595750064331012,0.552,0.108,1.87923650546801e-137,"13","COL9A3"
"AL365259.1",1.00464469390467e-141,0.251636054353042,0.302,0.036,3.36937737441749e-137,"13","AL365259.1"
"PLXNA4",5.3915212894431e-141,0.286714571790575,0.386,0.056,1.80820841005343e-136,"13","PLXNA4"
"MEX3A1",8.05856901715923e-141,0.362711030871816,0.5,0.089,2.70268287697486e-136,"13","MEX3A"
"AGRN3",2.56596008031913e-140,1.13731675581459,0.989,0.5,8.6057169173743e-136,"13","AGRN"
